1,0.0
2,0.0
3,0.0
4,0.008971291866028708
5,0.0
6,0.0
7,0.008971291866028708
8,0.008971291866028708
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.008971291866028708
21,0.0
22,0.008971291866028708
23,0.008971291866028708
24,0.008971291866028708
25,0.0
26,0.0
27,0.0
28,0.008971291866028708
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.008971291866028708
37,0.008971291866028708
38,0.017942583732057416
39,0.0
40,0.008971291866028708
41,0.0
42,0.0
43,0.017942583732057416
44,0.017942583732057416
45,0.008971291866028708
46,0.0
47,0.0
48,0.0
49,0.008971291866028708
50,0.0
51,0.008971291866028708
52,0.0
53,0.017942583732057416
54,0.0
55,0.0
56,0.008971291866028708
57,0.017942583732057416
58,0.008971291866028708
59,0.0
60,0.008971291866028708
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.008971291866028708
71,0.0
72,0.008971291866028708
73,0.008971291866028708
74,0.008971291866028708
75,0.0
76,0.017942583732057416
77,0.017942583732057416
78,0.0
79,0.008971291866028708
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.008971291866028708
88,0.0
89,0.0
90,0.0
91,0.008971291866028708
92,0.0
93,0.0
94,0.0
95,0.008971291866028708
96,0.008971291866028708
97,0.0
98,0.008971291866028708
99,0.0
100,0.0
101,0.008971291866028708
102,0.017942583732057416
103,0.0
104,0.008971291866028708
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.008971291866028708
113,0.0
114,0.008971291866028708
115,0.0
116,0.008971291866028708
117,0.0
118,0.0
119,0.0
120,0.0
121,0.008971291866028708
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.008971291866028708
130,0.0
131,0.008971291866028708
132,0.0
133,0.008971291866028708
134,0.0
135,0.0
136,0.0
137,0.008971291866028708
138,0.0
139,0.03588516746411483
140,0.0
141,0.0
142,0.0
143,0.008971291866028708
144,0.008971291866028708
145,0.0
146,0.0
147,0.008971291866028708
148,0.0
149,0.0
150,0.0
151,0.008971291866028708
152,0.008971291866028708
153,0.0
154,0.008971291866028708
155,0.008971291866028708
156,0.008971291866028708
157,0.0
158,0.026913875598086126
159,0.0
160,0.008971291866028708
161,0.008971291866028708
162,0.0
163,0.017942583732057416
164,0.008971291866028708
165,0.0
166,0.0
167,0.0
168,0.0
169,0.008971291866028708
170,0.0
171,0.0
172,0.0
173,0.0
174,0.026913875598086126
175,0.008971291866028708
176,0.0
177,0.017942583732057416
178,0.008971291866028708
179,0.0
180,0.0
181,0.008971291866028708
182,0.017942583732057416
183,0.008971291866028708
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.017942583732057416
191,0.0
192,0.0
